Date,Day,Time,Phase,Cage,IdLabel,Age_in_months,hourly_duration
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-4,18291F,15,74.457
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-5,10793A,37,59.833
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-5,14827B,25,69.711
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-5,16509C,20,96.642
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-5,18291F,15,48.87
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-6,10793A,37,34.533
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-6,14827B,25,15.951
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-6,16509C,20,2.955
2020-08-24,2,2023-03-15T16:00:00Z,dark,Cage 3-6,18291F,15,100.804
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 1-1,18291F,15,135.313
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 1-1,19231J,12,56.132
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 1-2,18291F,15,69.914
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 1-2,19231J,12,72.139
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 1-3,18291F,15,226.935
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 1-3,19231J,12,70.118
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 1-4,18291F,15,528.862
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 1-4,19231J,12,27.95
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 1-5,18291F,15,51.791
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 1-5,19231J,12,20.437
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 1-6,18291F,15,451.428
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 1-6,19231J,12,7.74
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 2-1,16829E,18,880.191
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 2-1,18291F,15,1.928
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 2-1,19231J,12,220.447
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 2-2,16829E,18,598.844
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 2-2,18291F,15,37.585
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 2-2,19231J,12,91.014
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 2-3,16829E,18,107.306
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 2-3,18291F,15,14.069
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 2-3,19231J,12,606.524
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 2-4,16829E,18,46.421
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 2-4,18291F,15,49.442
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 2-4,19231J,12,80.569
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 2-5,16829E,18,146.884
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 2-5,18291F,15,30.969
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 2-5,19231J,12,231.881
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 2-6,16829E,18,116.603
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 2-6,18291F,15,97.739
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 2-6,19231J,12,186.752
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-1,14827B,25,660.652
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-1,16509C,20,237.895
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-1,18291F,15,23.946
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-2,14827B,25,7.074
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-2,16509C,20,839.145
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-2,18291F,15,414.499
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-3,14827B,25,16.985
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-3,16509C,20,35.868
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-3,18291F,15,51.39
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-4,14827B,25,8.409
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-4,16509C,20,204.006
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-4,18291F,15,77.56
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-5,14827B,25,4.579
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-5,16509C,20,83.353
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-5,18291F,15,30.365
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-6,10793A,37,5548.022
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-6,14827B,25,6.598
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-6,16509C,20,409.533
2020-08-24,2,2023-03-15T17:00:00Z,dark,Cage 3-6,18291F,15,27.24
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 1-1,14827B,25,49.225
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 1-1,18291F,15,425.833
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 1-1,19231J,12,136.263
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 1-2,14827B,25,46.085
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 1-2,18291F,15,5.315
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 1-2,19231J,12,126.378
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 1-3,14827B,25,12.189
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 1-3,19231J,12,295.82
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 1-4,14827B,25,102.918
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 1-4,18291F,15,8.817
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 1-4,19231J,12,83.009
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 1-5,14827B,25,53.722
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 1-5,19231J,12,216.238
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 1-6,14827B,25,73.657
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 1-6,18291F,15,2.421
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 1-6,19231J,12,304.03
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-1,14827B,25,48.24
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-1,16829E,18,185.601
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-1,18291F,15,190.551
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-1,19231J,12,74.749
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-2,14827B,25,119.276
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-2,16829E,18,805.821
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-2,18291F,15,294.65
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-2,19231J,12,12.986
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-3,14827B,25,14.794
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-3,16829E,18,113.514
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-3,18291F,15,145.758
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-3,19231J,12,16.698
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-4,14827B,25,4.011
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-4,16829E,18,144.703
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-4,18291F,15,87.253
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-4,19231J,12,21.604
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-5,16829E,18,96.079
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-5,18291F,15,72.425
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-5,19231J,12,74.195
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-6,16829E,18,315.277
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-6,18291F,15,173.125
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 2-6,19231J,12,133.228
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-1,10793A,37,13
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-1,14827B,25,309.054
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-1,16509C,20,545.932
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-1,18291F,15,35.576
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-2,10793A,37,30.598
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-2,14827B,25,8.632
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-2,16509C,20,100.205
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-2,18291F,15,158.23
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-3,10793A,37,18.49
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-3,14827B,25,248.136
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-3,16509C,20,323.332
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-3,18291F,15,131.92
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-4,10793A,37,35.822
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-4,14827B,25,58.507
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-4,16509C,20,377.739
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-4,18291F,15,82.594
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-5,10793A,37,6.994
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-5,14827B,25,33.072
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-5,16509C,20,190.204
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-5,18291F,15,133.512
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-6,10793A,37,6.433
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-6,14827B,25,35.289
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-6,16509C,20,385.406
2020-08-24,2,2023-03-15T18:00:00Z,dark,Cage 3-6,18291F,15,45.645
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 1-1,19231J,12,140.761
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 1-2,19231J,12,67.606
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 1-3,19231J,12,104.497
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 1-4,19231J,12,58.694
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 1-5,19231J,12,63.334
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 1-6,19231J,12,138.127
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-1,16829E,18,2429.645
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-1,18291F,15,389.723
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-1,19231J,12,6.56
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-2,14827B,25,6.418
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-2,18291F,15,123.904
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-2,19231J,12,52.939
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-3,14827B,25,2.435
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-3,16829E,18,114.468
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-3,18291F,15,1145.638
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-3,19231J,12,32.309
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-4,14827B,25,32.202
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-4,16829E,18,132.936
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-4,18291F,15,155.886
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-4,19231J,12,33.989
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-5,14827B,25,26.49
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-5,16829E,18,7.311
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-5,18291F,15,90.095
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-5,19231J,12,58.946
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-6,14827B,25,43.836
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-6,16829E,18,8.983
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-6,18291F,15,19.439
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 2-6,19231J,12,49.841
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-1,10793A,37,636.504
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-1,14827B,25,967.864
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-1,16509C,20,124.748
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-1,18291F,15,10.389
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-1,19231J,12,49.523
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-2,10793A,37,214.005
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-2,14827B,25,305.678
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-2,16509C,20,597.461
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-2,18291F,15,45.55
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-2,19231J,12,316.982
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-3,10793A,37,39.052
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-3,14827B,25,143.239
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-3,16509C,20,137.858
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-3,18291F,15,262.849
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-3,19231J,12,97.836
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-4,10793A,37,98.089
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-4,14827B,25,107.214
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-4,16509C,20,49.151
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-4,18291F,15,26.85
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-4,19231J,12,94.982
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-5,10793A,37,70.81
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-5,14827B,25,103.99
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-5,16509C,20,77.719
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-5,18291F,15,39.019
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-5,19231J,12,66.557
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-6,10793A,37,372.191
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-6,14827B,25,79.762
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-6,16509C,20,133.348
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-6,18291F,15,25.44
2020-08-24,2,2023-03-15T19:00:00Z,dark,Cage 3-6,19231J,12,146.968
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 1-1,19231J,12,128.165
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 1-2,19231J,12,93.374
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 1-3,19231J,12,4.65
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 1-4,19231J,12,49.581
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 1-5,19231J,12,18.937
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 1-6,19231J,12,64.281
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-1,16829E,18,129.41
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-1,18291F,15,328.836
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-1,19231J,12,127.622
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-2,14827B,25,13.682
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-2,16829E,18,55.044
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-2,18291F,15,425.272
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-2,19231J,12,63.907
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-3,16829E,18,40.696
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-3,18291F,15,742.539
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-3,19231J,12,95.411
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-4,14827B,25,11.542
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-4,16829E,18,50.05
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-4,18291F,15,19.498
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-4,19231J,12,71.926
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-5,16829E,18,137.268
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-5,19231J,12,71.953
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-6,16829E,18,439.255
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-6,18291F,15,3.6
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 2-6,19231J,12,343.9
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-1,14827B,25,147.282
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-1,16509C,20,4129.117
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-1,19231J,12,217.746
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-2,14827B,25,715.771
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-2,16509C,20,144.742
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-2,19231J,12,38.377
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-3,10793A,37,22.175
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-3,14827B,25,305.277
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-3,16509C,20,216.964
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-3,19231J,12,121.384
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-4,14827B,25,298.316
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-4,16509C,20,187.363
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-4,19231J,12,59.874
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-5,10793A,37,20.501
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-5,14827B,25,229.594
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-5,16509C,20,78.853
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-5,19231J,12,140.06
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-6,10793A,37,3297.021
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-6,14827B,25,101.058
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-6,16509C,20,66.438
2020-08-24,2,2023-03-15T20:00:00Z,dark,Cage 3-6,19231J,12,209.76
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 1-1,14827B,25,1326.771
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 1-1,19231J,12,47.5
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 1-2,14827B,25,61.098
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 1-2,19231J,12,54.027
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 1-3,14827B,25,65.074
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 1-3,19231J,12,260.213
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 1-4,14827B,25,42.954
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 1-4,19231J,12,48.28
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 1-5,14827B,25,53.723
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 1-5,19231J,12,80.147
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 1-6,14827B,25,122.404
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 1-6,19231J,12,195.848
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-1,14827B,25,184.941
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-1,16829E,18,2995.761
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-1,18291F,15,46.168
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-1,19231J,12,207.471
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-2,14827B,25,13.845
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-2,16829E,18,224.276
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-2,18291F,15,33.029
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-2,19231J,12,291.056
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-3,14827B,25,61.282
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-3,16829E,18,13.692
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-3,18291F,15,53.064
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-3,19231J,12,209.561
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-4,14827B,25,37.629
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-4,16829E,18,9.978
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-4,18291F,15,19.528
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-4,19231J,12,48.655
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-5,14827B,25,11.879
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-5,16829E,18,43.924
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-5,18291F,15,63.976
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-5,19231J,12,62.082
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-6,14827B,25,142.61
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-6,16829E,18,11.417
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-6,18291F,15,34.974
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 2-6,19231J,12,329.465
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-1,10793A,37,12.377
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-1,14827B,25,9.342
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-1,16509C,20,4.626
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-1,18291F,15,47.674
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-1,19231J,12,7.121
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-2,10793A,37,28.487
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-2,14827B,25,29.287
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-2,16509C,20,52.899
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-2,18291F,15,500.135
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-2,19231J,12,8.567
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-3,10793A,37,8.448
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-3,14827B,25,15.667
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-3,16509C,20,28.218
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-3,18291F,15,926.155
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-3,19231J,12,31.612
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-4,10793A,37,16.672
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-4,14827B,25,21.866
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-4,16509C,20,9.534
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-4,18291F,15,121.091
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-4,19231J,12,35.466
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-5,14827B,25,26.563
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-5,16509C,20,4.11
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-5,18291F,15,71.315
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-5,19231J,12,6.703
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-6,14827B,25,42.519
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-6,16509C,20,1.876
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-6,18291F,15,42.64
2020-08-24,2,2023-03-15T21:00:00Z,dark,Cage 3-6,19231J,12,83.12
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 1-1,18291F,15,10.299
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 1-1,19231J,12,129.928
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 1-2,18291F,15,12.93
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 1-2,19231J,12,26.892
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 1-3,18291F,15,14.689
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 1-3,19231J,12,75.232
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 1-4,18291F,15,19.606
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 1-4,19231J,12,8.203
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 1-5,19231J,12,34.728
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 1-6,19231J,12,44.063
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 2-1,14827B,25,25.988
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 2-1,16829E,18,10.835
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 2-1,18291F,15,93.261
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 2-1,19231J,12,86.205
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 2-2,14827B,25,11.923
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 2-2,18291F,15,9.03
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 2-2,19231J,12,26.664
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 2-3,14827B,25,16.826
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 2-3,16829E,18,40.019
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 2-3,18291F,15,67.696
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 2-3,19231J,12,58.744
2020-08-24,2,2023-03-15T22:00:00Z,dark,Cage 2-4,14827B,25,14.485
