Day,Time,Age_in_months,IdLabel,Cage_level,Cage,duration
10,2020-09-02T05:00:00Z,15,18291F,1,Cage 1-3,27.76
10,2020-09-02T05:00:00Z,25,14827B,1,Cage 1-3,6911.614
10,2020-09-02T05:00:00Z,37,10793A,2,Cage 2-2,189.144
10,2020-09-02T05:00:00Z,37,10793A,2,Cage 2-4,5.353
10,2020-09-02T05:00:00Z,37,10793A,2,Cage 2-5,9.618
10,2020-09-02T05:00:00Z,37,10793A,2,Cage 2-6,10.155
10,2020-09-02T06:00:00Z,15,18291F,1,Cage 1-3,128.971
10,2020-09-02T06:00:00Z,18,16829E,2,Cage 2-3,1893.946
10,2020-09-02T06:00:00Z,20,16509C,3,Cage 3-3,1441.615
10,2020-09-02T06:00:00Z,37,10793A,2,Cage 2-3,7.226
10,2020-09-02T06:00:00Z,37,10793A,2,Cage 2-4,26.185
10,2020-09-02T06:00:00Z,37,10793A,2,Cage 2-5,36.041
10,2020-09-02T06:00:00Z,37,10793A,2,Cage 2-6,37.068
10,2020-09-02T06:00:00Z,37,10793A,3,Cage 3-2,219.472
10,2020-09-02T06:00:00Z,37,10793A,3,Cage 3-4,7.953
10,2020-09-02T06:00:00Z,37,10793A,3,Cage 3-5,3.345
10,2020-09-02T06:00:00Z,37,10793A,3,Cage 3-6,13.413
